16.8000,-1.0,82,1,3,0,0
16.8000,17.4000,110,1,3,JumpScratch,7
16.8000,-1.0,900,5,4,0,0
17.1000,-1.0,900,1,3,0,0
17.1000,-1.0,900,5,4,0,0
17.4000,-1.0,900,5,4,0,0
17.7000,-1.0,900,5,4,0,0
18.0,-1.0,82,1,3,0,0
18.0,18.6000,110,1,3,JumpScratch,8
18.0,-1.0,900,5,4,0,0
18.3000,-1.0,900,1,3,0,0
18.3000,-1.0,900,5,4,0,0
18.6000,-1.0,900,5,4,0,0
19.2000,-1.0,80,5,4,0,0
19.2000,28.8000,100,5,4,0,0
19.5000,-1.0,900,5,4,0,0
19.8000,-1.0,900,5,4,0,0
19.8000,-1.0,10,8,5,0,0
20.1000,-1.0,10,1,5,0,0
20.1000,-1.0,900,5,4,0,0
20.4000,-1.0,900,5,4,0,0
20.4000,-1.0,10,7,6,0,0
20.7000,-1.0,10,1,6,0,0
20.7000,-1.0,900,5,4,0,0
21.0,-1.0,900,5,4,0,0
21.0,-1.0,10,6,7,0,0
21.3000,-1.0,10,1,7,0,0
21.3000,-1.0,900,5,4,0,0
21.6000,-1.0,10,4,9,0,0
21.6000,-1.0,900,5,4,0,0
21.9000,-1.0,10,1,9,0,0
21.9000,-1.0,900,5,4,0,0
22.2000,-1.0,10,3,10,0,0
22.2000,-1.0,900,5,4,0,0
22.5000,-1.0,10,1,10,0,0
22.5000,-1.0,900,5,4,0,0
22.8000,-1.0,10,2,11,0,0
22.8000,-1.0,900,5,4,0,0
23.1000,-1.0,10,1,11,0,0
23.1000,-1.0,900,5,4,0,0
23.4000,-1.0,10,1,12,0,0
23.4000,-1.0,900,5,4,0,0
23.7000,-1.0,10,1,12,0,0
23.7000,-1.0,900,5,4,0,0
24.0,-1.0,900,5,4,0,0
24.0,-1.0,20,8,5,0,0
24.3000,-1.0,20,1,5,0,0
24.3000,-1.0,900,5,4,0,0
24.6000,-1.0,900,5,4,0,0
24.6000,-1.0,20,7,6,0,0
24.9000,-1.0,20,1,6,0,0
24.9000,-1.0,900,5,4,0,0
25.2000,-1.0,900,5,4,0,0
25.2000,-1.0,20,6,7,0,0
25.5000,-1.0,20,1,7,0,0
25.5000,-1.0,900,5,4,0,0
25.8000,-1.0,20,4,8,0,0
25.8000,-1.0,900,5,4,0,0
26.1000,-1.0,20,1,8,0,0
26.1000,-1.0,900,5,4,0,0
26.4000,-1.0,20,3,10,0,0
26.4000,-1.0,900,5,4,0,0
26.7000,-1.0,20,1,10,0,0
26.7000,-1.0,900,5,4,0,0
27.0,-1.0,20,2,11,0,0
27.0,-1.0,900,5,4,0,0
27.3000,-1.0,20,1,11,0,0
27.3000,-1.0,900,5,4,0,0
27.6000,-1.0,20,1,12,0,0
27.6000,-1.0,900,5,4,0,0
27.9000,-1.0,20,1,12,0,0
27.9000,-1.0,900,5,4,0,0
28.2000,-1.0,900,5,4,0,0
28.5000,-1.0,900,5,4,0,0
