50.1493,51.9403,0,0,0,14,5
53.7313,55.5224,0,0,0,14,5
84.1791,91.2873,0,0,0,14,5
87.4254,-1,10,10,3
87.3134,-1,10,4,3
87.2015,-1,10,1,3
87.0896,-1,10,10,3
86.9776,-1,10,4,3
86.8657,-1,10,7,3
86.6418,-1,10,1,3
86.1940,-1,900,4,3
85.9701,-1,82,4,3
85.7463,-1,10,1,3
85.6343,-1,10,4,3
85.5224,-1,10,7,3
85.2985,-1,10,1,3
85.0746,-1,10,4,3
84.8507,-1,10,1,3
84.7388,-1,10,7,3
84.6269,-1,10,4,3
84.4030,-1,10,1,3
84.1791,-1,10,7,3
84.0672,-1,10,4,3
83.9552,-1,10,7,3
83.8433,-1,10,4,3
83.7313,-1,10,7,3
83.6194,-1,10,1,3
83.5075,-1,10,10,3
83.2836,-1,80,4,3
82.8358,-1,82,2,3
82.3881,-1,82,3,3
82.1642,-1,10,2,7
82.0522,-1,10,2,7
81.9403,-1,82,10,3
81.7164,-1,10,2,4
81.4925,-1,82,7,3
81.2687,-1,10,8,4
81.1567,-1,10,8,4
81.0448,-1,82,4,3
80.8209,-1,10,5,7
80.5970,-1,82,1,3
80.3731,-1,10,1,3
80.1493,-1,10,4,3
79.9254,-1,10,7,3
79.7015,-1,82,2,3
79.4776,-1,10,6,6
79.3657,-1,10,6,6
79.2537,-1,82,2,3
79.0299,-1,10,2,6
78.8060,-1,82,9,3
78.5821,-1,10,2,4
78.4701,-1,10,2,4
78.3582,-1,82,7,3
78.1343,-1,10,2,7
77.9104,-1,82,10,3
77.6866,-1,10,8,4
77.5746,-1,10,8,4
77.4627,-1,82,4,3
77.2388,-1,10,5,7
77.0149,-1,82,1,3
76.7910,-1,10,7,5
76.6791,-1,10,2,5
76.5672,-1,10,7,5
76.4552,-1,10,3,4
76.3433,-1,10,7,4
76.2313,-1,10,1,4
76.0075,-1,80,5,4
75.8955,-1,10,1,4
75.6716,-1,80,9,4
75.5597,-1,10,5,4
75.4478,-1,10,1,4
75.2239,-1,80,5,4
75.0,-1,10,1,6
74.7761,-1,80,7,4
74.5522,-1,10,1,8
74.3284,-1,80,9,4
74.1045,-1,10,7,5
73.9925,-1,10,2,4
73.8806,-1,10,2,4
73.6567,-1,10,5,4
73.4328,-1,10,1,5
73.2090,-1,10,2,5
72.9851,-1,82,8,5
72.7612,-1,900,2,4
72.5373,-1,82,2,4
72.3134,-1,10,3,4
72.0896,-1,82,8,4
71.8657,-1,900,2,3
71.6418,-1,82,2,3
71.4179,-1,82,9,3
71.1940,-1,80,2,6
70.9701,-1,10,2,3
70.7463,-1,80,6,6
70.5224,-1,10,2,10
70.0746,-1,900,1,5
69.8507,-1,82,1,5
69.6269,-1,10,8,4
69.4030,-1,80,2,5
69.1791,-1,10,2,4
68.9552,-1,80,7,5
68.7313,-1,10,2,3
68.2836,-1,900,3,3
68.0597,-1,80,3,3
67.8358,-1,10,8,4
67.6119,-1,10,5,4
67.3881,-1,10,2,4
67.2761,-1,900,9,4
67.0522,-1,10,1,4
66.9403,-1,10,3,4
66.8284,-1,10,7,4
66.7164,-1,10,3,4
66.4925,-1,10,3,4
66.2687,-1,20,1,12
66.1567,-1,10,4,4
66.0448,-1,10,1,4
65.9328,-1,10,6,4
65.8209,-1,10,9,4
65.7090,-1,10,1,4
65.5970,-1,10,5,4
65.4851,-1,10,9,4
65.1493,-1,50,1,4
64.8134,-1,80,5,4
64.4776,-1,50,1,4
64.3657,-1,10,9,4
64.2537,-1,20,4,4
64.1418,-1,10,6,4
64.0299,-1,20,1,4
63.8060,-1,20,5,4
63.4701,-1,10,2,4
63.1343,-1,50,1,5
62.5746,-1,10,1,7
62.4627,-1,10,7,6
62.3507,-1,10,1,6
62.2388,-1,10,6,7
62.1269,-1,10,4,3
62.0149,-1,10,7,3
61.9030,-1,10,4,3
61.5672,-1,20,6,7
61.4552,-1,10,4,3
61.3433,-1,10,7,3
61.2313,-1,20,1,7
61.1194,-1,10,7,3
61.0075,-1,10,4,3
60.8955,-1,20,6,7
60.4478,-1,10,1,7
60.0,-1,10,1,4
59.5522,-1,81,4,4
59.1045,-1,81,1,4
58.8806,-1,20,1,3
58.6567,-1,20,4,3
58.4328,-1,10,1,5
58.2090,-1,10,1,8
57.9851,-1,10,2,4
57.7612,-1,10,2,4
57.5373,-1,10,2,4
57.3134,-1,10,2,4
57.0896,-1,10,3,3
56.8657,-1,10,3,3
56.6418,-1,10,3,3
56.4179,-1,10,3,3
56.1940,-1,10,4,3
55.9701,-1,10,4,3
55.5224,-1,50,7,3
55.2985,-1,900,4,3
55.0746,-1,82,4,3
54.8507,-1,10,1,3
54.6269,-1,80,7,3
54.4030,-1,900,1,3
54.1791,-1,80,1,3
53.9552,-1,900,10,3
53.7313,-1,20,1,3
53.5075,-1,10,7,3
53.2836,-1,10,4,3
53.0597,-1,10,1,3
52.7239,-1,10,4,3
52.3881,-1,10,7,3
51.9403,-1,50,10,3
51.7164,-1,900,1,3
51.4925,-1,82,1,3
51.2687,-1,10,1,3
51.0448,-1,80,7,3
50.8209,-1,900,4,3
50.5970,-1,80,4,3
50.4851,-1,10,1,3
50.3731,-1,900,10,3
50.1493,-1,10,1,3
49.9254,-1,10,1,3
49.7015,-1,10,4,3
49.4776,-1,10,7,3
49.2537,-1,10,10,3
48.3582,-1,50,1,5
48.1343,-1,10,7,5
48.0224,-1,10,1,5
47.9104,-1,10,8,5
47.7985,-1,10,2,5
47.6866,-1,10,7,5
47.4627,-1,50,3,8
47.2388,-1,20,3,8
47.1269,-1,10,8,5
46.9030,-1,20,3,8
46.7910,-1,10,1,5
46.5672,-1,50,3,8
46.4552,-1,10,4,6
46.3433,-1,10,4,6
46.2313,-1,10,4,6
46.1194,-1,10,4,6
46.0075,-1,10,5,4
45.8955,-1,10,5,4
45.7836,-1,10,5,4
45.6716,-1,10,5,4
45.4478,-1,10,6,2
45.2239,-1,10,6,2
45.0,-1,10,6,2
44.7761,-1,10,6,2
44.5522,-1,20,1,5
44.3284,-1,900,8,5
44.2164,-1,20,3,5
44.1045,-1,900,8,5
43.8806,-1,20,1,5
43.6567,-1,10,4,6
43.4328,-1,10,9,4
43.3209,-1,10,7,3
43.2090,-1,900,1,3
42.9851,-1,80,1,3
42.9104,-1,10,7,3
42.8356,-1,10,4,3
42.7612,-1,10,7,3
42.5373,-1,10,1,4
42.4254,-1,10,4,3
42.3134,-1,900,9,4
42.0896,-1,10,1,4
41.8657,-1,10,4,6
41.6418,-1,10,9,4
41.5299,-1,10,7,3
41.4179,-1,900,1,4
41.1940,-1,80,1,4
40.9701,-1,20,2,6
40.6343,-1,10,2,3
40.2985,-1,20,2,6
40.0746,-1,10,4,6
39.8507,-1,20,1,6
39.7388,-1,40,7,6
39.6269,-1,10,1,6
39.5149,-1,40,7,6
39.4030,-1,10,2,5
39.1791,-1,900,7,6
38.9552,-1,83,7,6
38.8433,-1,40,2,5
38.7313,-1,900,2,5
38.6194,-1,40,2,5
38.5075,-1,900,2,5
38.2836,-1,900,2,5
38.0597,-1,83,2,5
37.9478,-1,40,7,4
37.8358,-1,10,3,4
37.7239,-1,40,7,4
37.6119,-1,10,4,3
37.3881,-1,83,7,4
37.2761,-1,10,3,3
37.1642,-1,10,7,6
36.9403,-1,10,3,6
36.8284,-1,10,8,3
36.7164,-1,10,1,6
36.4925,-1,10,3,5
36.2687,-1,82,10,3
36.0448,-1,10,6,5
35.8209,-1,82,1,3
35.5970,-1,10,3,5
35.4851,-1,10,3,5
35.3731,-1,80,10,3
35.1493,-1,900,4,3
34.9254,-1,80,4,3
34.7015,-1,10,2,4
34.5896,-1,10,2,4
34.4776,-1,80,7,3
34.2537,-1,900,1,3
34.0299,-1,80,1,3
33.9179,-1,10,4,3
33.8060,-1,10,7,3
33.5821,-1,10,1,3
33.3582,-1,10,4,3
33.2463,-1,10,7,3
33.1343,-1,10,1,3
32.9104,-1,10,4,3
32.6866,-1,10,7,3
32.4627,-1,900,1,3
32.2388,-1,80,1,3
32.0149,-1,10,3,5
31.9030,-1,10,3,5
31.7910,-1,80,10,3
31.5672,-1,900,4,3
31.3433,-1,80,4,3
31.1194,-1,10,2,4
31.0075,-1,10,2,4
30.8955,-1,80,7,3
30.6716,-1,900,1,3
30.4478,-1,80,1,3
30.1119,-1,900,8,4
29.8881,-1,900,2,4
29.7761,-1,40,8,4
29.6642,-1,900,2,4
29.4403,-1,82,2,4
29.2164,-1,10,4,6
29.1045,-1,10,4,6
28.8806,-1,10,4,6
28.5448,-1,10,6,6
28.4328,-1,900,1,4
28.3209,-1,10,9,4
28.2090,-1,900,1,4
27.9851,-1,900,1,4
27.7612,-1,80,1,4
27.5373,-1,10,2,6
27.3134,-1,900,9,4
27.2015,-1,10,2,6
27.0896,-1,900,9,4
26.8657,-1,10,2,6
26.6418,-1,20,2,5
26.4179,-1,10,2,3
26.1940,-1,10,6,4
26.0821,-1,10,1,4
25.8582,-1,10,2,4
25.7463,-1,10,7,6
25.6343,-1,10,6,4
25.5224,-1,10,7,6
25.4104,-1,10,4,4
25.2985,-1,10,1,6
25.0746,-1,10,9,4
24.8507,-1,10,7,4
24.7388,-1,10,4,4
24.6269,-1,10,1,4
24.4030,-1,10,3,3
24.2910,-1,10,1,3
24.0672,-1,10,4,4
23.9552,-1,10,1,6
23.8433,-1,10,4,4
23.7313,-1,10,1,6
23.6194,-1,10,6,4
23.5075,-1,10,7,6
23.2836,-1,10,1,4
22.8358,-1,900,1,3
22.6119,-1,900,1,3
22.3881,-1,900,1,3
22.1642,-1,900,1,3
21.9403,-1,900,1,3
21.7164,-1,900,1,3
21.4925,-1,82,1,3
21.2687,-1,10,9,4
21.1567,-1,10,4,3
21.0448,-1,10,1,4
20.8209,-1,10,7,3
20.7090,-1,900,1,4
20.4851,-1,80,1,4
20.3731,-1,10,7,3
20.1493,-1,10,1,4
20.0373,-1,10,7,3
19.9254,-1,10,3,4
19.7015,-1,10,1,4
19.2537,-1,82,2,4
19.0299,-1,10,9,4
18.9179,-1,80,1,6
18.6940,-1,10,1,3
18.5821,-1,80,7,6
18.3582,-1,10,1,3
18.2463,-1,10,7,3
18.1343,-1,10,4,3
17.9104,-1,10,1,3
17.6866,-1,10,9,4
17.5746,-1,10,3,4
17.4627,-1,10,1,3
17.2388,-1,10,3,4
17.1269,-1,10,1,3
16.9030,-1,10,1,3
16.7910,-1,10,5,4
16.5672,-1,10,1,3
16.4552,-1,10,7,3
16.3433,-1,10,4,3
16.1194,-1,10,1,3
15.6716,-1,20,1,6
15.5597,-1,10,3,3
15.4478,-1,10,8,3
15.3358,-1,10,3,3
15.1119,-1,10,7,3
15.0,-1,10,10,3
14.7761,-1,82,3,5
14.5522,-1,10,1,3
14.3284,-1,82,6,5
14.2164,-1,10,2,5
14.1045,-1,20,7,5
13.9925,-1,10,3,5
13.8806,-1,20,8,5
13.7687,-1,10,7,3
13.6567,-1,10,4,3
13.5448,-1,10,1,3
13.3209,-1,10,2,4
13.0970,-1,10,10,3
12.9851,-1,10,1,4
12.7612,-1,10,3,4
12.5373,-1,20,1,5
12.3134,-1,10,9,4
12.0896,-1,82,1,4
11.8657,-1,82,5,4
11.7537,-1,900,1,3
11.5299,-1,80,1,3
11.4179,-1,10,7,3
11.3060,-1,10,4,3
11.1940,-1,10,1,4
10.9701,-1,10,1,4
10.7463,-1,20,3,4
10.2985,-1,82,5,4
10.0746,-1,82,1,4
9.9627,-1,10,3,4
9.7388,-1,10,3,4
9.5149,-1,10,9,4
9.4030,-1,10,1,3
9.1791,-1,10,3,4
8.9552,-1,20,1,5
8.7313,-1,10,9,4
8.5075,-1,82,1,4
8.2836,-1,82,5,4
8.1716,-1,900,1,3
7.9478,-1,80,1,3
7.8358,-1,10,7,3
7.7239,-1,10,4,3
7.6119,-1,10,1,4
7.1642,-1,81,1,4
6.4925,-1,900,1,5
6.2687,-1,83,1,5
6.0448,-1,20,1,3
5.9328,-1,82,6,4
5.7090,-1,20,10,3
5.5970,-1,82,4,4
5.3731,-1,20,1,4
5.2612,-1,10,2,5
5.1493,-1,10,7,5
5.0373,-1,10,2,5
4.9254,-1,10,7,5
4.8134,-1,10,2,3
4.7015,-1,10,2,3
4.5896,-1,10,9,3
4.4776,-1,10,9,3
4.2537,-1,80,2,4
4.0299,-1,80,8,4
3.8060,-1,80,3,4
3.6940,-1,10,3,3
3.5821,-1,10,3,3
3.3582,-1,10,8,3
3.1343,-1,80,4,3
2.9104,-1,80,7,3
2.6866,-1,80,3,3
2.4627,-1,80,6,3
2.2388,-1,80,2,3
2.0149,-1,80,5,3
1.7910,-1,80,1,3
1.5672,-1,10,8,2
1.3433,-1,80,4,2
1.1194,-1,80,7,2
0.8955,-1,80,3,2
0.6716,-1,80,6,2
0.4478,-1,80,2,2
0.2239,-1,80,5,2
0.0,-1,80,1,2
108.6940,-1,83,8,4
108.4701,-1,10,8,4
108.2463,-1,10,9,4
107.4627,-1,80,9,4
106.1194,-1,10,10,3
105.6716,-1,80,9,4
103.8806,-1,80,9,4
103.4328,-1,82,9,4
102.5373,-1,10,9,4
102.0896,-1,80,9,4
100.2985,-1,80,9,4
99.5149,-1,900,9,4
99.2910,-1,82,9,4
98.9552,-1,10,9,4
98.5075,-1,10,9,4
98.2836,-1,10,9,4
97.7239,-1,900,9,4
97.5000,-1,80,9,4
97.1642,-1,10,7,4
96.9403,-1,10,9,4
96.7164,-1,10,9,4
96.4925,-1,10,8,4
96.2687,-1,10,6,4
95.9328,-1,10,10,3
95.7090,-1,10,9,4
95.3731,-1,10,7,4
94.9254,-1,10,8,4
94.7015,-1,10,9,4
94.1418,-1,900,9,4
93.9179,-1,80,9,4
93.5821,-1,10,9,4
93.3582,-1,10,8,4
92.6866,-1,40,1,3
92.4627,-1,900,10,3
92.2388,-1,82,10,3
92.0149,-1,20,7,3
91.6791,-1,20,10,3
91.3433,-1,20,7,3
89.5522,-1,10,7,3
88.6567,-1,80,7,3
87.7612,-1,10,10,3
86.6418,-1,10,10,3
86.1940,-1,900,7,3
85.9701,-1,82,7,3
85.7463,-1,10,10,3
85.2985,-1,10,10,3
84.8507,-1,10,10,3
84.4030,-1,10,10,3
82.8358,-1,82,8,3
82.3881,-1,82,9,3
80.1493,-1,82,9,3
79.7015,-1,10,10,3
73.2090,-1,900,8,5
72.7612,-1,10,7,5
72.3134,-1,900,8,4
71.8657,-1,10,7,4
70.0746,-1,900,8,5
69.8507,-1,82,8,5
68.2836,-1,900,8,3
68.0597,-1,80,8,3
67.0522,-1,80,9,4
65.1493,-1,10,5,4
64.8134,-1,50,9,4
64.4776,-1,80,5,4
63.4701,-1,10,8,4
63.1343,-1,50,8,5
60.4478,-1,81,9,4
60.0,-1,81,6,4
59.5522,-1,10,9,4
59.1045,-1,10,6,7
58.8806,-1,10,5,8
58.6567,-1,10,8,5
58.4328,-1,20,7,3
58.2090,-1,20,10,3
57.9851,-1,10,8,4
57.7612,-1,10,8,4
57.5373,-1,10,8,4
57.3134,-1,10,8,4
57.0896,-1,10,8,3
56.8657,-1,10,8,3
56.6418,-1,10,8,3
56.4179,-1,10,8,3
56.1940,-1,10,7,3
55.9701,-1,10,7,3
55.2985,-1,10,10,3
54.8507,-1,900,7,3
54.4030,-1,10,10,3
53.7313,-1,81,10,3
51.7164,-1,10,10,3
51.2687,-1,900,7,3
50.8209,-1,10,7,3
50.1493,-1,80,10,3
48.3582,-1,50,8,5
43.8806,-1,80,8,5
42.0896,-1,80,9,4
41.1940,-1,10,9,4
40.9701,-1,10,9,3
40.6343,-1,20,6,6
40.2985,-1,10,9,3
39.6269,-1,900,7,6
39.4030,-1,900,7,6
38.7313,-1,40,2,5
38.5075,-1,40,2,5
37.8358,-1,900,7,4
37.6119,-1,900,7,4
35.5970,-1,900,10,3
35.1493,-1,10,8,4
34.7015,-1,900,7,3
34.2537,-1,10,5,5
34.0299,-1,10,8,5
33.5821,-1,10,10,3
33.1343,-1,10,10,3
32.4627,-1,10,10,3
32.0149,-1,900,10,3
31.5672,-1,10,8,4
31.1194,-1,900,7,3
30.6716,-1,10,6,5
29.8881,-1,900,8,4
29.6642,-1,900,8,4
29.4403,-1,82,8,4
28.2090,-1,10,9,4
27.9851,-1,10,6,6
27.5373,-1,900,9,4
26.8657,-1,80,9,4
26.6418,-1,10,9,3
26.4179,-1,20,7,5
25.8582,-1,10,6,4
24.6269,-1,10,7,4
24.2910,-1,900,8,4
24.0672,-1,80,8,4
22.8358,-1,80,10,3
22.6119,-1,40,1,3
22.3881,-1,80,8,3
22.1642,-1,40,1,3
21.9403,-1,80,6,3
21.7164,-1,40,1,3
21.4925,-1,10,7,4
21.0448,-1,10,7,3
20.7090,-1,10,9,4
20.4851,-1,10,9,4
19.9254,-1,10,9,4
19.2537,-1,82,8,4
18.1343,-1,10,9,4
17.4627,-1,10,7,3
17.1269,-1,900,9,4
16.9030,-1,80,9,4
16.3433,-1,10,9,4
15.6716,-1,20,7,6
13.3209,-1,80,8,4
12.9851,-1,10,7,4
12.7612,-1,20,8,5
12.5373,-1,10,7,4
11.7537,-1,10,7,4
11.5299,-1,10,9,4
11.1940,-1,10,9,4
10.9701,-1,10,7,4
10.7463,-1,20,9,4
9.9627,-1,900,9,4
9.7388,-1,82,9,4
9.4030,-1,10,7,3
9.1791,-1,20,8,5
8.9552,-1,10,7,4
8.1716,-1,10,7,4
7.9478,-1,10,9,4
7.6119,-1,10,9,4
7.1642,-1,81,9,4
6.4925,-1,900,8,5
6.2687,-1,83,8,5
5.3731,-1,50,9,4
3.5821,-1,80,9,4
39.6269,-1,40,7,6
39.4030,-1,40,7,6
38.7313,-1,10,7,5
38.5075,-1,10,7,4
37.8358,-1,40,7,4
37.6119,-1,40,7,4
21.7164,-1,10,9,4
108.6940,108.8060,111,2,4
107.9104,108.1343,100,9,4
106.1194,106.3433,100,1,4
105.2239,105.4478,100,3,4
104.7761,105.0,100,7,4
104.3284,104.5522,100,1,4
103.4328,103.6567,110,3,4
102.9851,103.2090,100,7,4
102.5373,102.7612,100,1,4
101.6418,101.8657,100,3,4
101.1940,101.4179,100,7,4
100.7463,100.9701,100,1,4
99.8507,100.0746,110,1,5
99.2910,99.6269,110,1,4
95.7090,96.0448,100,2,4
92.2388,93.1343,110,1,3
90.4478,90.7836,100,1,3
87.7612,88.2090,100,4,3
85.9701,86.4179,110,4,3
83.2836,83.5075,100,4,3
82.8358,83.0597,110,2,3
82.3881,82.6119,110,3,3
81.9403,82.1642,110,10,3
81.4925,81.7164,110,7,3
81.0448,81.2687,110,4,3
80.5970,80.8209,110,1,3
79.7015,79.9254,110,2,3
79.2537,79.4776,110,2,3
78.8060,79.0299,110,9,3
78.3582,78.5821,110,7,3
77.9104,78.1343,110,10,3
77.4627,77.6866,110,4,3
77.0149,77.2388,110,1,3
76.0075,76.2313,100,5,4
75.6716,75.8955,100,9,4
75.2239,75.4478,100,5,4
74.7761,75.0,100,7,4
74.3284,74.5522,100,9,4
72.9851,73.4328,110,8,5
72.5373,72.9851,110,2,4
72.0896,72.5373,110,8,4
71.6418,72.0896,110,2,3
71.4179,71.6418,110,9,3
71.1940,71.4179,100,2,6
70.7463,70.9701,100,6,6
69.8507,70.2985,110,1,5
69.4030,69.6269,100,2,5
68.9552,69.1791,100,7,5
68.0597,68.5075,100,3,3
64.8134,65.0373,100,5,4
59.5522,59.7761,101,4,4
59.1045,59.3284,101,1,4
55.0746,55.5224,110,4,3
54.6269,55.0746,100,7,3
54.1791,54.6269,100,1,3
51.4925,51.9403,110,1,3
51.0448,51.4925,100,7,3
50.5970,51.0448,100,4,3
42.9851,43.4328,100,1,3
41.1940,41.6418,100,1,4
38.9552,39.8507,111,7,6
38.0597,38.9552,111,2,5
37.3881,38.0597,111,7,4
36.2687,36.4925,110,10,3
35.8209,36.0448,110,1,3
35.3731,35.8209,100,10,3
34.9254,35.3731,100,4,3
34.4776,34.9254,100,7,3
34.0299,34.4776,100,1,3
32.2388,32.6866,100,1,3
31.7910,32.2388,100,10,3
31.3433,31.7910,100,4,3
30.8955,31.3433,100,7,3
30.4478,30.8955,100,1,3
29.4403,30.0,110,2,4
27.7612,28.6567,100,1,4
21.4925,23.0597,110,1,3
20.4851,20.8209,100,1,4
19.2537,19.4776,110,2,4
18.9179,19.0299,100,1,6
18.5821,18.6940,100,7,6
14.7761,15.0,110,3,5
14.3284,14.5522,110,6,5
12.0896,12.3134,110,1,4
11.8657,12.0896,110,5,4
11.5299,11.8657,100,1,3
10.2985,10.5224,110,5,4
10.0746,10.2985,110,1,4
8.5075,8.7313,110,1,4
8.2836,8.5075,110,5,4
7.9478,8.2836,100,1,3
7.1642,7.3881,101,1,4
6.2687,6.7164,111,1,5
5.9328,6.0448,110,6,4
5.5970,5.7090,110,4,4
4.2537,4.4776,100,2,4
4.0299,4.2537,100,8,4
3.8060,4.0299,100,3,4
3.1343,3.3582,100,4,3
2.9104,3.1343,100,7,3
2.6866,2.9104,100,3,3
2.4627,2.6866,100,6,3
2.2388,2.4627,100,2,3
2.0149,2.2388,100,5,3
1.7910,2.0149,100,1,3
1.3433,1.5672,100,4,2
1.1194,1.3433,100,7,2
0.8955,1.1194,100,3,2
0.6716,0.8955,100,6,2
0.4478,0.6716,100,2,2
0.2239,0.4478,100,5,2
0.0,0.2239,100,1,2
108.6940,108.8060,111,8,4
107.4627,107.6866,100,9,4
105.6716,105.8955,100,9,4
103.8806,104.1045,100,9,4
103.4328,103.6567,110,9,4
102.0896,102.3134,100,9,4
100.2985,100.5224,100,9,4
99.2910,99.8507,110,9,4
97.5000,97.8358,100,9,4
93.9179,94.2537,100,9,4
92.2388,92.6866,110,10,3
88.6567,89.1045,100,7,3
85.9701,86.4179,110,7,3
82.8358,83.0597,110,8,3
82.3881,82.6119,110,9,3
80.1493,80.3731,110,9,3
69.8507,70.2985,110,8,5
68.0597,68.5075,100,8,3
67.0522,67.3881,100,9,4
64.4776,64.7015,100,5,4
60.4478,60.6716,101,9,4
60.0,60.2239,101,6,4
53.7313,54.1791,101,10,3
50.1493,50.5970,100,10,3
43.8806,44.5522,100,8,5
42.0896,42.5373,100,9,4
29.4403,30.2239,110,8,4
26.8657,27.7612,100,9,4
24.0672,24.4030,100,8,4
22.8358,23.0597,100,10,3
22.3881,22.6119,100,8,3
21.9403,22.1642,100,6,3
19.2537,19.4776,110,8,4
16.9030,17.2388,100,9,4
13.3209,13.5448,100,8,4
9.7388,10.0746,110,9,4
7.1642,7.3881,101,9,4
6.2687,6.7164,111,8,5
3.5821,3.8060,100,9,4
